order,feature,cell_type,gene,age_pearson,abs_corr,modality,source_mode,required_from_model
123,CD4_Naïve__ARHGAP32,CD4_Naïve,ARHGAP32,-0.3835178637907876,0.3835178637907876,RNA,model_prediction,True
124,NKbright__DUSP1,NKbright,DUSP1,-0.3833763550017696,0.3833763550017696,RNA,model_prediction,True
125,cMono__RSL1D1,cMono,RSL1D1,-0.3825423778935496,0.3825423778935496,RNA,model_prediction,True
126,CD4_Treg__SYNE2,CD4_Treg,SYNE2,0.3821817095212872,0.3821817095212872,RNA,model_prediction,True
127,cMono__MT-CO3,cMono,MT-CO3,-0.3818466793269014,0.3818466793269014,RNA,model_prediction,True
128,cMono__RNF135,cMono,RNF135,0.3817750602949456,0.3817750602949456,RNA,model_prediction,True
129,γδT2__SH3RF2,γδT2,SH3RF2,0.3815210961241092,0.3815210961241092,RNA,model_prediction,True
130,DC__B2M,DC,B2M,0.3813786909119623,0.3813786909119623,RNA,model_prediction,True
131,CD4_Tcm__TSHZ2,CD4_Tcm,TSHZ2,0.3812004940940856,0.3812004940940856,RNA,model_prediction,True
132,CD4_Tcm__ZYX,CD4_Tcm,ZYX,0.3809621341653775,0.3809621341653775,RNA,model_prediction,True
133,CD4_Naïve__MPHOSPH8,CD4_Naïve,MPHOSPH8,0.380208332331161,0.380208332331161,RNA,model_prediction,True
134,CD4_Naïve__SYNE3,CD4_Naïve,SYNE3,0.3796440467271941,0.3796440467271941,RNA,model_prediction,True
135,NKT__CRIP1,NKT,CRIP1,0.3794666305514444,0.3794666305514444,RNA,model_prediction,True
136,CD4_Helper__RSL1D1,CD4_Helper,RSL1D1,-0.3788464019940714,0.3788464019940714,RNA,model_prediction,True
137,CD8_CTL__ACTN1,CD8_CTL,ACTN1,-0.3784318827823197,0.3784318827823197,RNA,model_prediction,True
138,CD4_Naïve__ANKRD12,CD4_Naïve,ANKRD12,0.3783248468999461,0.3783248468999461,RNA,model_prediction,True
139,CD4_Naïve__CCND3,CD4_Naïve,CCND3,-0.3780476111081235,0.3780476111081235,RNA,model_prediction,True
140,CD4_Tcm__LDOC1,CD4_Tcm,LDOC1,0.3777333473587174,0.3777333473587174,RNA,model_prediction,True
141,NKT__EIF1,NKT,EIF1,-0.3777261100149987,0.3777261100149987,RNA,model_prediction,True
142,cMono__SLC35A4,cMono,SLC35A4,0.3776829252107824,0.3776829252107824,RNA,model_prediction,True
143,NKT__HDGFL3,NKT,HDGFL3,0.3772878576434675,0.3772878576434675,RNA,model_prediction,True
144,DC__DIP2A,DC,DIP2A,-0.376959241353884,0.376959241353884,RNA,model_prediction,True
145,DC__SLC38A2,DC,SLC38A2,-0.3769405677330861,0.3769405677330861,RNA,model_prediction,True
146,CD8_CTL__HDGFL3,CD8_CTL,HDGFL3,0.3767184576161522,0.3767184576161522,RNA,model_prediction,True
147,DC__TRABD2A,DC,TRABD2A,-0.3766526552129735,0.3766526552129735,RNA,model_prediction,True
148,NKbright__IL2RG,NKbright,IL2RG,0.3764533621923255,0.3764533621923255,RNA,model_prediction,True
149,CD4_Treg__B2M,CD4_Treg,B2M,0.3763271510741154,0.3763271510741154,RNA,model_prediction,True
150,cMono__MT-CO2,cMono,MT-CO2,-0.3762672373524734,0.3762672373524734,RNA,model_prediction,True
151,cMono__RBP7,cMono,RBP7,-0.3761347282972642,0.3761347282972642,RNA,model_prediction,True
152,DC__RGS10,DC,RGS10,-0.3760493273430403,0.3760493273430403,RNA,model_prediction,True
153,NKT__JUN,NKT,JUN,-0.3758955941649404,0.3758955941649404,RNA,model_prediction,True
154,CD8_Tem__NAP1L2,CD8_Tem,NAP1L2,0.3758667242896219,0.3758667242896219,RNA,model_prediction,True
155,DC__TIMP1,DC,TIMP1,0.3757254281633628,0.3757254281633628,RNA,model_prediction,True
156,NKbright__ANXA6,NKbright,ANXA6,0.3756804882779011,0.3756804882779011,RNA,model_prediction,True
157,CD8_Tem__JUNB,CD8_Tem,JUNB,-0.3755096144705659,0.3755096144705659,RNA,model_prediction,True
158,DC__VAMP5,DC,VAMP5,0.3754219513143896,0.3754219513143896,RNA,model_prediction,True
159,Swit.Bm__CRIP2,Swit.Bm,CRIP2,0.3753557663010333,0.3753557663010333,RNA,model_prediction,True
160,cMono__TRIM33,cMono,TRIM33,-0.3749805224136023,0.3749805224136023,RNA,model_prediction,True
161,DC__PCBP2,DC,PCBP2,-0.3749192539085758,0.3749192539085758,RNA,model_prediction,True
162,NKbright__GBP4,NKbright,GBP4,0.3748700133826635,0.3748700133826635,RNA,model_prediction,True
163,CD8_CTL__PTMS,CD8_CTL,PTMS,0.3745885234465745,0.3745885234465745,RNA,model_prediction,True
164,CD4_Naïve__IKZF2,CD4_Naïve,IKZF2,-0.374327735909181,0.374327735909181,RNA,model_prediction,True
165,CD8_CTL__RCAN2,CD8_CTL,RCAN2,0.3740155167653199,0.3740155167653199,RNA,model_prediction,True
166,DC__TARBP1,DC,TARBP1,-0.3739914900707133,0.3739914900707133,RNA,model_prediction,True
167,CD4_Tcm__SORBS3,CD4_Tcm,SORBS3,0.3736270654178314,0.3736270654178314,RNA,model_prediction,True
168,cMono__MAP2K3,cMono,MAP2K3,-0.3731559412708569,0.3731559412708569,RNA,model_prediction,True
169,CD4_Tcm__TIGIT,CD4_Tcm,TIGIT,0.3726252053174383,0.3726252053174383,RNA,model_prediction,True
170,CD4_Naïve__IQGAP2,CD4_Naïve,IQGAP2,0.372443384654853,0.372443384654853,RNA,model_prediction,True
171,Swit.Bm__GNAI2,Swit.Bm,GNAI2,0.3722904959707626,0.3722904959707626,RNA,model_prediction,True
172,CD4_Tcm__LYAR,CD4_Tcm,LYAR,-0.3718942543933203,0.3718942543933203,RNA,model_prediction,True
173,CD4_Tcm__CTSA,CD4_Tcm,CTSA,0.3718050562733311,0.3718050562733311,RNA,model_prediction,True
174,NKbright__NCR1,NKbright,NCR1,0.3714707103835968,0.3714707103835968,RNA,model_prediction,True
