feature,age_pearson,abs_corr,modality
Naïve_B__YBX3,-0.33459210120670235,0.33459210120670235,RNA
CD4_Naïve__PCM1,0.334487051823389,0.334487051823389,RNA
CD4_Treg__UQCRB,-0.3343184498689559,0.3343184498689559,RNA
CD4_Tcm__DUSP1,-0.33423763534131606,0.33423763534131606,RNA
cMono__ASAH1,-0.3340993375954706,0.3340993375954706,RNA
CD4_Tcm__GATA3,0.33324057757663744,0.33324057757663744,RNA
CD8_CTL__SOX4,-0.3331945656326419,0.3331945656326419,RNA
DC__LARP1,0.3331760996583208,0.3331760996583208,RNA
Naïve_B__ROCK1,0.33284177291201616,0.33284177291201616,RNA
cMono__SSBP1,-0.33235667306060945,0.33235667306060945,RNA
cMono__C16orf87,-0.3322231850396061,0.3322231850396061,RNA
CD4_Tcm__ATP5MG,-0.3321630142341344,0.3321630142341344,RNA
CD8_CTL__OBSCN,-0.33214051670252964,0.33214051670252964,RNA
Swit.Bm__LEF1,-0.3320674775842765,0.3320674775842765,RNA
Swit.Bm__ATP2B1,0.3319936080681501,0.3319936080681501,RNA
CD4_Treg__RASGRF2,-0.33187211790799764,0.33187211790799764,RNA
CD4_Naïve__UQCRB,-0.3315468659005061,0.3315468659005061,RNA
CD4_Tcm__GNAI2,0.3314108840142527,0.3314108840142527,RNA
Transit.NK__LGALS1,0.33132801346860846,0.33132801346860846,RNA
CD8_CTL__B2M,0.33132127626155516,0.33132127626155516,RNA
CD4_Helper__RGS10,-0.33110638754103416,0.33110638754103416,RNA
CD4_Naïve__HIGD2A,0.3309997671799008,0.3309997671799008,RNA
CD4_Tcm__YBX1,-0.33093200572352555,0.33093200572352555,RNA
DC__PLXDC1,-0.3306270703992218,0.3306270703992218,RNA
Swit.Bm__CRIP2,0.33062187273765015,0.33062187273765015,RNA
CD4_Naïve__MYCBP2,0.33037458726009694,0.33037458726009694,RNA
cMono__UBQLN1,-0.33030695565058826,0.33030695565058826,RNA
cMono__COPS2,-0.33026346603893114,0.33026346603893114,RNA
CD4_Naïve__MMP28,-0.3301646779807073,0.3301646779807073,RNA
immature_T__DIP2A,-0.3299360863091855,0.3299360863091855,RNA
CD4_Naïve__TOX2,-0.32987798058723444,0.32987798058723444,RNA
DC__CXCR4,-0.3296909045673329,0.3296909045673329,RNA
NKT__ZNF322,0.3296484497682897,0.3296484497682897,RNA
cMono__BACH2,-0.329564770256831,0.329564770256831,RNA
CD8_CTL__ITK,-0.32950906205580793,0.32950906205580793,RNA
DC__DIP2A,-0.3293629891866073,0.3293629891866073,RNA
Swit.Bm__CPT1A,0.3293175314586674,0.3293175314586674,RNA
CD4_Treg__TCEA3,-0.3290788562292513,0.3290788562292513,RNA
CD4_Naïve__NREP,-0.3290533152776501,0.3290533152776501,RNA
CD8_Tem__UQCRB,-0.3289141500965521,0.3289141500965521,RNA
CD8_Tem__ACTN1,-0.32870657652517626,0.32870657652517626,RNA
CD4_Naïve__PURA,0.32841983995145546,0.32841983995145546,RNA
CD8_CTL__EIF1,-0.3283633898170703,0.3283633898170703,RNA
cMono__ABLIM1,-0.32819554232671505,0.32819554232671505,RNA
Naïve_B__ZNF207,0.3280522462939786,0.3280522462939786,RNA
CD4_Naïve__LDOC1,0.3280373519131475,0.3280373519131475,RNA
CD8_CTL__PDCD1,-0.3278399838387181,0.3278399838387181,RNA
cMono__LEF1,-0.3277469949693443,0.3277469949693443,RNA
DC__APH1B,0.3276991263278983,0.3276991263278983,RNA
Naïve_B__PRRC2C,0.32763651372725666,0.32763651372725666,RNA
Naïve_B__TFEC,0.3275750994648013,0.3275750994648013,RNA
cMono__SERF2,-0.32753250237919684,0.32753250237919684,RNA
CD8_CTL__GYPC,-0.32731990764392993,0.32731990764392993,RNA
cMono__KLHL15,-0.3271726341582209,0.3271726341582209,RNA
NKT__LGALS1,0.32692670624334724,0.32692670624334724,RNA
DC__RGS10,-0.32649080147419535,0.32649080147419535,RNA
CD4_Tcm__HNRNPU,0.32623531651177334,0.32623531651177334,RNA
CD8_CTL__EIF3M,-0.32619253517699337,0.32619253517699337,RNA
CD8_CTL__SLC7A6,-0.3261616416906115,0.3261616416906115,RNA
Swit.Bm__GRINA,-0.32564510691260473,0.32564510691260473,RNA
immature_T__ZNF90,0.3253445752987717,0.3253445752987717,RNA
cMono__DNAJB1,-0.3252956541800901,0.3252956541800901,RNA
CD4_Helper__GPSM3,0.3252283819838323,0.3252283819838323,RNA
CD4_Tcm__HIF1A,-0.3251681065778465,0.3251681065778465,RNA
CD4_Treg__EEF1G,-0.32512178966425664,0.32512178966425664,RNA
CD4_Treg__ANXA2,0.3251217252970299,0.3251217252970299,RNA
cMono__UBE2B,-0.3250532191141634,0.3250532191141634,RNA
γδT2__FOXP4,0.3248174516880461,0.3248174516880461,RNA
DC__SMC1A,0.3247523707666889,0.3247523707666889,RNA
Swit.Bm__RSL1D1,-0.32448160650892105,0.32448160650892105,RNA
cMono__SLC38A2,-0.32431555874115053,0.32431555874115053,RNA
NKbright__DGKA,-0.3243142552802507,0.3243142552802507,RNA
immature_T__B2M,0.3241262369433868,0.3241262369433868,RNA
CD8_CTL__ATP5MG,-0.3240431559196601,0.3240431559196601,RNA
cMono__SEMA4D,-0.3240371724561707,0.3240371724561707,RNA
Naïve_B__PCBP2,-0.3239662584333063,0.3239662584333063,RNA
CD4_Treg__ACTN1,-0.3239414597832744,0.3239414597832744,RNA
Swit.Bm__AK8,0.32392627815638925,0.32392627815638925,RNA
CD4_Treg__TNFRSF1B,0.3238616542034605,0.3238616542034605,RNA
immature_T__AHNAK,-0.32355764663855624,0.32355764663855624,RNA
cMono__MAZ,0.3235069513912423,0.3235069513912423,RNA
Prolif.T__DNAJB1,-0.3234921382665666,0.3234921382665666,RNA
CD4_Treg__SF3B1,-0.3231353697716926,0.3231353697716926,RNA
CD4_Tcm__CHD4,0.3230622482349314,0.3230622482349314,RNA
CD4_Treg__CXCR3,0.32305235019614703,0.32305235019614703,RNA
NKbright__PIK3IP1,-0.32241488768631094,0.32241488768631094,RNA
CD8_CTL__KAT2A,-0.32232021903301095,0.32232021903301095,RNA
CD4_Naïve__ANP32B,-0.32229991020094184,0.32229991020094184,RNA
CD4_Treg__TMX4,0.32220983959002164,0.32220983959002164,RNA
immature_T__TYROBP,-0.32209155186623317,0.32209155186623317,RNA
DC__SRSF11,-0.3219795236074489,0.3219795236074489,RNA
CD4_Tcm__NFKBIZ,-0.32176846139089366,0.32176846139089366,RNA
DC__EIF4A1,-0.3216983711326219,0.3216983711326219,RNA
CD8_CTL__LDLRAP1,-0.32156224486079693,0.32156224486079693,RNA
CD4_Treg__CAPZA1,0.32115129932806413,0.32115129932806413,RNA
CD4_Treg__PSMD1,0.3211300560408591,0.3211300560408591,RNA
immature_T__TNF,0.3211266138791755,0.3211266138791755,RNA
CD4_Naïve__RSL1D1,-0.32083959290944164,0.32083959290944164,RNA
Swit.Bm__UVRAG,0.32081524702342007,0.32081524702342007,RNA
Naïve_B__ITM2B,-0.32081006318377814,0.32081006318377814,RNA
CD8_CTL__TNFAIP3,-0.3206811698617174,0.3206811698617174,RNA
Naïve_B__BOD1L1,0.32051338764730214,0.32051338764730214,RNA
CD4_Naïve__SNX3,-0.32035858879591117,0.32035858879591117,RNA
CD4_Helper__IL2RA,0.3202262226328239,0.3202262226328239,RNA
DC__GPRASP1,-0.32003917871871806,0.32003917871871806,RNA
cMono__HNRNPDL,-0.32000804383949305,0.32000804383949305,RNA
immature_T__DDX39B,-0.31993491685054193,0.31993491685054193,RNA
immature_T__BOD1L1,0.31928756138047054,0.31928756138047054,RNA
